Dot Point Measurements

Generated: Wednesday 12 July 2023 09:13:24

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	Relief					Radius %
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		559	2406													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		596	2565													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.4
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		637	2123													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.0
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1700	2733													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.4
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1775	2197													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.2
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1596	3320													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.7
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2034	2246													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.1
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1852	3656													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.7
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1896	2096													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.7
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1862	3788													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1877	3102													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1641	3184													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.6
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2150	3007													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.1
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1938	2290													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.3
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1988	2736													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.7
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2110	2767													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.6
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1748	3273													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.2
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1731	2879													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.6
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1628	2991													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.2
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1987	2714													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.8
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1876	2927													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.8
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2050	2278													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						42.6
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2071	3523													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						91.3
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1783	600													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1778	1792													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						23.1
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1980	966													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2039	299													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.1
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1655	1840													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.0
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1791	1078													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						43.6
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1905	877													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.0
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2102	27													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1733	708													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.7
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1777	495													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.2
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1995	388													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						78.2
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1878	236													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						82.9
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1655	1323													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.9
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		2125	1015													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1629	113													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						85.5
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1737	362													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.8
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1830	1257													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.9
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1793	830													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.4
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1600	1069													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.8
20221210-3_Br181_01_20221210_TOP_3_0003_0001.mp4_0017885.jpg	      0		1907	76													20221210-3	Br181					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						90.8
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		637	77													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		923	1618													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						25.0
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		687	1218													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.3
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		848	700													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						64.9
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		793	641													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						68.8
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		823	719													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						64.5
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1025	744													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						59.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1000	753													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						59.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		693	30													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1058	499													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						71.5
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		729	1050													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.3
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		875	1193													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						41.9
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		860	1846													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						25.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		634	131													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.2
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		616	962													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.5
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1058	1688													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						17.2
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		548	961													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						61.8
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		856	1395													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						34.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		809	174													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						91.0
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		562	568													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		664	3659													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						99.5
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		716	3672													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						99.2
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1008	3212													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						72.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1052	2048													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						18.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1030	3611													20221210-3	Br36					Substrate > Consolidated (hard)	Rock							92.0
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		685	2258													20221210-3	Br36					Matrix > Mixed Sessile Invertebrate								39.9
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		636	3204													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						78.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1077	2837													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						52.5
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		654	1988													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						36.3
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		883	3391													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						82.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		987	2803													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						52.2
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		552	2401													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						49.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1075	3534													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						87.7
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		943	2372													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						33.8
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		695	3652													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						98.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		963	2004													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						21.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		543	3325													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						86.4
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		671	2073													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						36.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		619	3062													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						72.6
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		581	2763													20221210-3	Br36					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						61.2
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1796	3306													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						78.3
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1888	2234													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						34.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		2089	3586													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		2117	2380													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		2088	2316													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.1
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		2087	2380													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.8
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1807	3365													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						81.4
20221210-3_Br36_01_20221210_TOP_3_0007_0001.mp4_0065592.jpg	      0		1913	2566													20221210-3	Br36					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.9
