"campaignid","sample","longitude","latitude","location","planned.or.exploratory","broad.ascidians","broad.bryozoa","broad.macroalgae","broad.octocoral.black","broad.sponges","broad.unconsolidated","total.points.annotated","broad.consolidated","broad.hydroids","depth","broad.crinoids","broad.invertebrate.complex","broad.seagrasses","broad.stony.corals","broad.true.anemones","broad.seagrasses_amphibolis.sp.","broad.seagrasses_posidonia.sp.","broad.seagrasses_halophila.sp.","broad.seagrasses_rupia.sp.","broad.seagrasses_zostera.sp.","broad.echinodermata","broad.sea.stars","broad.zoanthids","broad.seagrasses_thalassodendron.sp."
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-002","123.5705732","-34.29920918","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-110","123.5718288","-34.3014923","Salisbury MBH","MBH","0","0","75","0","1","0","76","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-042","123.5962958","-34.30097845","Salisbury MBH","MBH","0","2","0","0","0","78","80","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-096","123.6466819","-34.31518656","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-087","123.6584508","-34.29450732","Salisbury MBH","MBH","0","0","0","0","0","77","79","0","0","71.5","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-036","123.614503","-34.28074464","Salisbury MBH","MBH","0","0","0","0","3","38","77","0","0","66","0","36","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-111","123.6146265","-34.2770411","Salisbury MBH","MBH","0","0","0","0","4","36","59","0","0","63","0","19","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-017","123.6431438","-34.25314682","Salisbury MBH","MBH","0","0","0","2","14","26","80","0","0","70","0","38","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-071","123.5973484","-34.25806724","Salisbury MBH","MBH","0","0","0","1","1","66","80","0","0","71.5","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-052","123.6321485","-34.23358398","Salisbury MBH","MBH","0","0","0","0","13","23","80","0","0","66","0","44","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-112","123.6192162","-34.2270268","Salisbury MBH","MBH","0","0","27","0","0","10","52","0","0","43","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-113","123.6224769","-34.21886773","Salisbury MBH","MBH","0","0","58","0","0","0","58","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-067","123.579125","-34.21381288","Salisbury MBH","MBH","0","0","0","0","2","74","78","0","0","71.5","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-041","123.5705561","-34.20247075","Salisbury MBH","MBH","0","0","0","0","1","71","75","0","0","72","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-081","123.6256971","-34.20090104","Salisbury MBH","MBH","0","0","0","0","0","23","80","0","0","49.5","0","57","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-114","123.6314284","-34.2007449","Salisbury MBH","MBH","0","0","74","0","0","3","80","0","0","44","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-030","123.6396091","-34.19110675","Salisbury MBH","MBH","0","0","0","1","9","52","78","0","0","60","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-066","123.6572602","-34.17618778","Salisbury MBH","MBH","0","0","0","0","5","63","80","0","0","63","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-011","123.6133624","-34.16242084","Salisbury MBH","MBH","0","1","0","2","0","74","80","0","0","68","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-077","123.5435232","-34.14953371","Salisbury MBH","MBH","0","0","0","0","0","79","79","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-006","123.5598437","-34.14797696","Salisbury MBH","MBH","0","0","0","0","22","18","80","0","0","75","0","40","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-046","123.5956942","-34.1450805","Salisbury MBH","MBH","0","0","0","0","1","73","80","0","0","71","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-100","123.6390246","-34.13193189","Salisbury MBH","MBH","0","0","0","0","2","52","76","0","0","68","0","22","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-076","123.6529262","-34.12213477","Salisbury MBH","MBH","0","0","0","0","3","61","80","0","0","68","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-005","123.6403232","-34.08633016","Salisbury MBH","MBH","0","0","0","0","1","71","80","0","0","69","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-059","123.6234824","-34.09323455","Salisbury MBH","MBH","0","0","0","4","6","39","77","0","0","75","0","28","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-024","123.6058405","-34.10815252","Salisbury MBH","MBH","0","0","0","0","2","63","75","0","0","72","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-019","123.5852419","-34.08790621","Salisbury MBH","MBH","0","1","0","0","1","73","79","0","0","73","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-088","123.5745483","-34.09791996","Salisbury MBH","MBH","0","0","0","0","0","64","75","0","0","75","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-060","123.5432583","-34.11994877","Salisbury MBH","MBH","0","0","0","0","0","58","66","0","0","77","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-037","123.5312228","-34.11105107","Salisbury MBH","MBH","0","0","0","0","0","43","43","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-065","123.4993991","-34.10614691","Salisbury MBH","MBH","0","0","0","0","1","59","68","0","0","74","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-099","123.4820287","-34.08611899","Salisbury MBH","MBH","0","2","0","0","15","18","72","0","0","73","0","37","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-072","123.513053","-34.06677325","Salisbury MBH","MBH","0","0","0","1","0","72","74","0","0","73.5","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-115","123.5130451","-34.0658677","Salisbury MBH","MBH","9","8","0","0","15","0","70","0","0","67","0","38","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-116","123.498351","-34.060939","Salisbury MBH","MBH","0","6","0","2","13","0","48","0","0","67","0","27","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-029","123.4697584","-34.04762559","Salisbury MBH","MBH","0","0","0","2","12","56","75","0","0","61","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-061","123.4943596","-34.02783331","Salisbury MBH","MBH","0","0","0","0","0","75","75","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-117","123.5030731","-34.0269754","Salisbury MBH","MBH","3","5","17","0","6","0","46","0","0","39","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-053","123.5769403","-34.04163523","Salisbury MBH","MBH","0","3","0","0","16","19","71","0","0","62.5","0","33","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-093","123.5988611","-34.04852312","Salisbury MBH","MBH","0","0","0","1","9","28","72","0","1","64","0","33","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-021","123.6036637","-34.03272783","Salisbury MBH","MBH","0","0","0","0","6","46","62","0","0","61","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-086","123.5980483","-34.02427639","Salisbury MBH","MBH","0","0","0","0","4","61","71","0","0","60","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-034","123.5478089","-34.01004227","Salisbury MBH","MBH","0","0","0","0","0","70","70","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-070","123.5333836","-33.99290194","Salisbury MBH","MBH","0","0","37","0","2","33","72","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-095","123.4826309","-33.98399057","Salisbury MBH","MBH","0","0","1","3","11","37","67","0","0","51","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-016","123.5889487","-33.98599958","Salisbury MBH","MBH","0","0","0","0","0","68","68","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-118","123.6068165","-33.981951","Salisbury MBH","MBH","0","2","16","0","5","0","74","0","1","43","0","50","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-090","123.6255378","-33.97508823","Salisbury MBH","MBH","0","0","0","0","0","76","76","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-055","123.6399767","-33.99221142","Salisbury MBH","MBH","0","0","0","0","1","57","70","0","0","55","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-074","123.6501533","-34.01980299","Salisbury MBH","MBH","0","0","0","2","0","65","76","0","0","60.5","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_1","148.4930639","-42.14846167","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_2","148.4914165","-42.15046444","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_3","148.497394","-42.14732449","Freycinet AMP","MBH","0","0","0","0","0","0","9","0","0",NA,"0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_4","148.4944225","-42.14448128","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_5","148.4944818","-42.14700222","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","1_6","148.4929743","-42.15194614","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_1","148.4598217","-41.65398732","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_2","148.4568097","-41.65888924","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_3","148.462748","-41.65593162","Freycinet North","MBH","0","0","0","0","0","1","9","0","0",NA,"0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_4","148.4574667","-41.65623333","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_5","148.4547995","-41.65495169","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","10_6","148.4611633","-41.65867973","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_1","148.45785","-41.83265","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_2","148.4549246","-41.83094175","Freycinet AMP","MBH","0","0","0","0","0","2","6","0","0",NA,"0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_3","148.4610588","-41.83590757","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_4","148.4535248","-41.83294093","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_5","148.459479","-41.8299833","Freycinet AMP","MBH","0","0","0","0","0","0","1","0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","11_6","148.4564591","-41.83488521","Freycinet AMP","MBH","0","0","0","0","0","0","7","0","0",NA,"0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_1","148.5909025","-41.83684504","Freycinet AMP","MBH","0","0","0","0","0","0","2","0","0",NA,"0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_2","148.5924161","-41.83721682","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_3","148.5917153","-41.83770021","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_4","148.5919304","-41.83531717","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_5","148.5921009","-41.83632714","Freycinet AMP","MBH","0","0","0","0","0","0","10","0","0",NA,"0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","12_6","148.5933582","-41.83800053","Freycinet AMP","MBH","0","0","0","0","0","10","10","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_1","148.4787337","-42.00698428","Freycinet AMP","MBH","0","0","0","0","0","0","3","0","0",NA,"0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_2","148.475953","-42.01206363","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_3","148.484763","-42.01171161","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_4","148.4803369","-42.0136283","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_5","148.4798004","-42.01007265","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","13_6","148.4833378","-42.00764538","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_1","148.5239245","-42.12941821","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_2","148.5260033","-42.13298037","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_3","148.5287844","-42.13249837","Freycinet AMP","MBH","0","0","1","0","0","0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_4","148.5262127","-42.13032977","Freycinet AMP","MBH","0","0","0","0","0","2","7","0","0",NA,"0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_5","148.5240251","-42.13376993","Freycinet AMP","MBH","0","0","0","0","0","0","3","0","0",NA,"0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","14_6","148.5295012","-42.12988436","Freycinet AMP","MBH","0","0","0","0","0","0","2","0","0",NA,"0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_1","148.5396423","-41.65726891","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_2","148.5455245","-41.65877833","Freycinet North","MBH","0","0","0","0","0","0","2","0","0",NA,"0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_3","148.5427416","-41.66111529","Freycinet North","MBH","0","0","0","0","0","0","5","0","0",NA,"0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_4","148.5474426","-41.66202781","Freycinet North","MBH","0","0","0","0","0","0","1","0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_5","148.537524","-41.65909863","Freycinet North","MBH","0","0","0","0","0","4","6","0","0",NA,"0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","15_6","148.5436477","-41.66406035","Freycinet North","MBH","0","0","0","0","0","1","2","0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_1","148.4492746","-41.90072396","Freycinet AMP","MBH","0","0","0","0","1","0","14","0","0",NA,"0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_2","148.4514154","-41.899436","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_3","148.4480572","-41.90019893","Freycinet AMP","MBH","0","0","0","0","2","0","6","0","0",NA,"0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_4","148.4504716","-41.90034858","Freycinet AMP","MBH","0","0","0","0","2","0","8","0","0",NA,"0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_5","148.4526165","-41.89924068","Freycinet AMP","MBH","0","0","0","0","2","0","10","0","0",NA,"0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","16_6","148.4492339","-41.89892317","Freycinet AMP","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","17_1","148.5119854","-41.6897698","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freycinet_202108","17_2","148.5096131","-41.68793021","Freycinet North","MBH","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
