"","x","y","inclusion.probabilities","ID","DropC"
"7734",-870894.210953558,-3760149.41122895,1,994958,7734
"7735",-726575.544824019,-3672611.85964158,1,225846,7735
"7736",-1189105.04037033,-3920142.03085316,1,2400482,7736
"7737",-804649.577320327,-3789131.43844368,1,1249982,7737
"7738",-1092991.17460783,-3900919.25770053,1,2231807,7738
"7739",-1333423.70649987,-3988161.07431632,1,2997994,7739
"7740",-948968.243449865,-3857150.48190684,1,1847494,7740
"7741",-780695.044622596,-3711353.14091842,1,566263,7741
"7742",-1261264.3734351,-3929901.28491526,1,2486038,7742
"7743",-876808.910385096,-3798890.69250579,1,1335538,7743
"7744",-985047.90998225,-3895891.76318368,1,2187972,7744
"7745",-1081161.77574475,-3939660.53897737,1,2572447,7745
"7746",-1129070.84114021,-3881400.74957632,1,2060085,7746
"7747",-744615.378090212,-3750390.15716684,1,909585,7747
"7748",-840729.243852712,-3837631.97378263,1,1676260,7748
"7749",-672456.045025442,-3692130.36776579,1,397629,7749
"7750",-1297344.03996748,-3910678.51176263,1,2316916,7750
"7751",-912888.576917481,-3779372.18438158,1,1163816,7751
"7752",-1201230.17420498,-3908312.63199,1,2296441,7752
"7753",-816774.711154981,-3777302.03958053,1,1145941,7753
"7754",-908452.552343827,-3893821.61838263,1,2170031,7754
"7755",-1148589.34926429,-3937590.39417632,1,2554019,7755
"7756",-1052475.48350179,-3879330.60477526,1,2042144,7756
"7757",-668020.020451788,-3748024.27739421,1,889044,7757
"7758",-1364771.61348702,-3966572.42139105,1,2808088,7758
"7759",-740179.353516558,-3728801.50424158,1,719800,7759
"7760",-1220748.68232906,-3947349.64823842,1,2639575,7760
"7761",-836293.219279058,-3816043.32085737,1,1486475,7761
"7762",-800213.552746673,-3845321.08304368,0.374458287158865,1743997,7762
"7763",-704099.686984173,-3670541.71484053,1,207722,7763
"7764",-944532.218876212,-3874303.11025842,1,1998309,7764
"7765",-1040646.08463871,-3918071.88605211,1,2382784,7765
"7766",-1160714.48309894,-3898553.37792789,1,2210778,7766
"7767",-776259.020048942,-3767542.78551842,1,1060278,7767
"7768",-872372.885811442,-3855080.33710579,1,1829553,7768
"7769",-631940.353919404,-3709282.99611737,1,548566,7769
"7770",-950446.91830775,-3913340.12650684,1,2341489,7770
"7771",-782173.719480481,-3819296.40554474,1,1515258,7771
"7772",-1070515.31676798,-3892047.20855316,1,2153883,7772
"7773",-1310947.84866002,-3979584.76014053,1,2922670,7773
"7774",-926492.385610019,-3848574.16773105,1,1772170,7774
"7775",-794298.853315135,-3702776.82674263,1,490817,7775
"7776",-1274868.18212763,-3921324.97073947,1,2410592,7776
"7777",-890412.719077635,-3790314.37833,1,1260092,7777
"7778",-649980.187185596,-3683258.31861842,1,319705,7778
"7779",-962572.052142404,-3887315.44900789,1,2112648,7779
"7780",-1058685.9179049,-3931084.22480158,1,2497123,7780
"7781",-1106594.98330037,-3872824.43540053,1,1984761,7781
"7782",-722139.520250365,-3741518.10801947,1,831661,7782
"7783",-818253.386012865,-3829055.65960684,1,1600936,7783
"7784",-713267.471103058,-3722295.33486684,1,662691,7784
"7785",-857290.402261019,-3751277.36208158,1,917004,7785
"7786",-977358.80072125,-3926056.73028474,1,2453198,7786
"7787",-881244.93495875,-3867796.94088368,1,1941323,7787
"7788",-1121677.46685079,-3911565.71667737,1,2325310,7788
"7789",-737222.003800788,-3780555.12426789,0.374458287158865,1174810,7789
"7790",-1025563.60108829,-3905059.54730263,1,2268435,7790
"7791",-1373939.3976059,-3992597.09889,1,3036857,7791
"7792",-749051.402663865,-3715789.16549211,1,605370,7792
"7793",-1229620.73147637,-3934337.30948895,1,2525145,7793
"7794",-845165.268426365,-3803030.98210789,1,1372045,7794
"7795",-917324.601491135,-3900327.78775737,1,2227201,7795
"7796",-821210.735728635,-3725548.41955421,1,690926,7796
"7797",-1187626.36551244,-3885836.77415,1,2098887,7797
"7798",-803170.902462442,-3754530.44676895,1,945787,7798
"7799",-899284.768224942,-3842067.99835632,1,1715062,7799
"7800",-659147.971304481,-3696270.65736789,1,434074,7800
"7801",-1259785.69857721,-3895300.29324053,1,2181843,7801
"7802",-875330.235527212,-3764289.70083105,1,1031343,7802
"7803",-731307.30436925,-3677047.88421526,1,264830,7803
"7804",-1175796.96664937,-3924578.05542684,1,2439527,7804
"7805",-791341.503599365,-3793567.46301737,1,1289027,7805
"7806",-695227.637836865,-3735307.67361632,1,777152,7806
"7807",-1319819.89780733,-3953560.08264158,1,2693840,7807
"7808",-767091.235930058,-3732941.79384368,1,756109,7808
"7809",-1247660.56474256,-3951489.93784053,1,2675884,7809
"7810",-863205.101692558,-3820479.34543105,1,1525384,7810
"7811",-623068.304772096,-3674682.00444263,1,244396,7811
"7812",-1389613.35109948,-4009749.72724158,1,3187604,7812
"7813",-1005157.88804948,-3878739.13483211,1,2037104,7813
"7814",-1101271.75381198,-3922507.91062579,1,2421579,7814
"7815",-1149476.55417902,-3902989.40250158,1,2249816,7815
"7816",-765021.091129019,-3771978.81009211,1,1099316,7816
"7817",-861134.956891519,-3859220.62670789,1,1865991,7817
"7818",-692861.75806425,-3713719.02069105,1,587360,7818
"7819",-1317749.75300629,-3931971.42971632,1,2504047,7819
"7820",-837180.424193788,-3742701.04790579,1,841672,7820
"7821",-993328.489186404,-3917480.41610895,1,2377744,7821
"7822",-897214.623423904,-3898257.64295632,1,2209069,7822
"7823",-1137351.42034437,-3941730.68377842,1,2590457,7823
"7824",-1041237.55458187,-3883470.89437737,1,2078582,7824
"7825",-656782.091531865,-3752460.30196789,1,928082,7825
"7826",-1353533.6845671,-3971008.44596474,1,2847126,7826
"7827",-728941.424596635,-3694200.51256684,1,415638,7827
"7828",-1209510.75340913,-3912748.65656368,1,2335413,7828
"7829",-825055.290359135,-3781442.32918263,1,1182313,7829
"7830",-710901.591330442,-3687694.34319211,1,358499,7830
"7831",-951038.388250904,-3891751.47358158,1,2151687,7831
"7832",-1047152.2540134,-3935224.51440368,1,2533562,7832
"7833",-1167516.38744521,-3876964.72500263,1,2020955,7833
"7834",-783060.924395212,-3745954.13259316,1,870455,7834
"7835",-879174.790157712,-3833491.68418053,1,1639730,7835
"7836",-638742.258265673,-3726435.62446895,1,699343,7836
"7837",-891004.189020789,-3755713.38665526,1,955890,7837
"7838",-939208.989387827,-3930492.75485842,1,2492327,7838
"7839",-746981.257862827,-3668175.83506789,1,186777,7839
"7840",-843095.123625327,-3872232.96545737,1,1980452,7840
"7841",-1155391.25361056,-3916001.74125105,1,2364196,7841
"7842",-770935.790560558,-3784695.41387,1,1211096,7842
"7843",-1059277.38784806,-3896483.23312684,1,2192921,7843
"7844",-674821.924798058,-3765472.64071737,0.374458287158865,1042421,7844
"7845",-915254.456690096,-3852714.45733316,1,1808608,7845
"7846",-809972.806808711,-3707212.85131632,1,529764,7846
"7847",-1290542.13562121,-3925760.99531316,1,2449539,7847
"7848",-906086.672571212,-3794454.66793211,1,1296439,7848
"7849",-978246.005635981,-3904468.07735947,1,2263395,7849
"7850",-1122268.93679394,-3889977.06375211,1,2135508,7850
"7851",-737813.473743942,-3758966.47134263,1,985008,7851
"7852",-833927.339506442,-3846208.28795842,1,1751683,7852
"7853",-701733.807211558,-3700706.68194158,1,472930,7853
"7854",-1230507.9363911,-3899736.31781421,1,2220942,7854
"7855",-846052.473341096,-3768725.72540474,1,1070442,7855
"7856",-1110439.53793087,-3929014.08000053,1,2478748,7856
"7857",-1014325.67216837,-3870754.29059947,1,1966873,7857
"7858",-629870.209118365,-3739447.96321842,1,813773,7858
"7859",-755853.307010135,-3720225.19006579,1,644347,7859
"7860",-1236422.63582263,-3938477.59909105,1,2561522,7860
"7861",-851967.172772635,-3807467.00668158,1,1411022,7861
"7862",-924126.505837404,-3865726.79608263,1,1922978,7862
"7863",-1020240.3715999,-3909495.57187632,1,2307453,7863
"7864",-1176388.43659252,-3908608.36696158,1,2299125,7864
"7865",-791932.973542519,-3777597.7745521,1,1148625,7865
"7866",-888046.839305019,-3865135.32613947,1,1917900,7866
"7867",-647910.042384558,-3719337.98515105,1,636912,7867
"7868",-864092.306607288,-3748615.74733737,1,893581,7868
"7869",-719773.64047775,-3661078.19575,1,124469,7869
"7870",-811451.481666596,-3816339.05582895,1,1489159,7870
"7871",-715337.615904096,-3758079.26642789,1,977284,7871
"7872",-1340225.61084613,-3976627.41042474,1,2896571,7872
"7873",-787496.948968865,-3699819.47702684,1,464840,7873
"7874",-1268066.27778137,-3918367.62102368,1,2384615,7874
"7875",-883610.814731365,-3787357.02861421,1,1234115,7875
"7876",-643178.282839327,-3680596.70387421,1,296328,7876
"7877",-1376305.27737852,-4015664.42667316,1,3239649,7877
"7878",-991849.814328519,-3884358.09929211,1,2086549,7878
"7879",-1087963.68009102,-3928126.87508579,1,2471024,7879
"7880",-751417.282436481,-3738856.49327526,1,808162,7880
"7881",-847531.148198981,-3826098.30989105,1,1574837,7881
"7882",-679257.949371711,-3732350.32390053,1,751206,7882
"7883",-1304145.94431375,-3950898.46789737,1,2670493,7883
"7884",-919690.48126375,-3819592.14051632,1,1517393,7884
"7885",-1208032.07855125,-3892638.67849632,1,2158618,7885
"7886",-823576.61550125,-3761332.35111526,1,1005518,7886
"7887",-997764.513760058,-3936111.71931842,1,2541529,7887
"7888",-901650.647997558,-3877851.92991737,1,2029654,7888
"7889",-1141787.44491802,-3921620.70571105,1,2413642,7889
"7890",-757331.981868019,-3790610.11330158,1,1263142,7890
"7891",-1045673.57915552,-3902397.93255842,1,2244967,7891
"7892",-1358265.44411233,-3989639.74917421,1,3010910,7892
"7893",-973809.981062327,-3858629.15676474,1,1860410,7893
"7894",-733377.449170288,-3712831.81577632,1,579423,7894
"7895",-1213946.77798279,-3931379.95977316,1,2499198,7895
"7896",-829491.314932788,-3800369.36736368,1,1348698,7896
"7897",-793411.648400404,-3829351.39457842,1,1603620,7897
"7898",-937730.314529942,-3897370.43804158,1,2201132,7898
"7899",-1033844.18029244,-3941139.21383526,1,2585607,7899
"7900",-1153912.57875267,-3882879.42443421,1,2073001,7900
"7901",-769457.115702673,-3751868.83202474,1,922501,7901
"7902",-865570.981465173,-3839110.64864053,1,1689176,7902
"7903",-625434.184544711,-3693313.30765211,1,408188,7903
"7904",-1289063.46076333,-3905355.28227421,1,2270144,7904
"7905",-904607.997713327,-3774344.68986474,1,1119644,7905
"7906",-760585.066555365,-3687102.87324895,1,353131,7906
"7907",-1168995.0623031,-3934633.04446053,1,2527950,7907
"7908",-784539.599253096,-3803622.45205105,1,1377450,7908
"7909",-1072881.1965406,-3876373.25505947,1,2016075,7909
"7910",-688425.733490596,-3745362.66265,1,865575,7910
"7911",-1313017.99346106,-3963910.80664684,1,2784863,7911
"7912",-928562.530411058,-3832604.47926579,1,1631763,7912
"7913",-796368.998116173,-3725844.15452579,1,693610,7913
"7914",-1276938.32692867,-3944392.29852263,1,2613385,7914
"7915",-892482.863878673,-3813381.70611316,1,1462885,7915
"7916",-652346.066958211,-3667584.36512474,1,181897,7916
"7917",-1349097.65999344,-4002652.08792368,1,3125341,7917
"7918",-964642.196943442,-3871641.49551421,1,1974841,7918
"7919",-1060756.06270594,-3915114.53633632,1,2356716,7919
"7920",-1108960.86307298,-3895891.76318368,1,2187553,7920
"7921",-724505.400022981,-3764585.43580263,1,1034453,7921
"7922",-820619.265785481,-3852122.98739,1,1803728,7922
"7923",-706465.566756788,-3706325.64640158,1,522314,7923
"7924",-850488.49791475,-3735603.40858789,1,779227,7924
"7925",-970556.896374981,-3910382.77679105,1,2315421,7925
"7926",-1018761.69674202,-3893525.88341105,1,2167058,7926
"7927",-634306.233692019,-3762515.29100158,0.374458287158865,1016558,7927
"7928",-1367137.49325963,-3981063.43499842,1,2935480,7928
"7929",-742545.233289173,-3704255.50160053,1,503992,7929
"7930",-1223114.56210167,-3922803.64559737,1,2423767,7930
"7931",-838659.099051673,-3791793.05318789,1,1273267,7931
"7932",-670385.900224404,-3684736.99347632,1,332636,7932
"7933",-910522.697144865,-3888794.12386579,1,2125824,7933
"7934",-814408.831382365,-3714014.75566263,1,589549,7934
"7935",-1006636.56290737,-3932562.89965947,1,2510299,7935
"7936",-813521.626467635,-3742996.78287737,1,844352,7936
"7937",-1294090.95528013,-3961544.92687421,1,2764127,7937
"7938",-909635.492230135,-3830534.33446474,1,1613627,7938
"7939",-669202.960338096,-3723774.00972474,1,675840,7939
"7940",-885385.224560827,-3752756.03693947,1,929909,7940
"7941",-933590.024927865,-3927535.40514263,1,2466346,7941
"7942",-741362.293402865,-3665514.22032368,1,163396,7942
"7943",-837476.159165365,-3869275.61574158,1,1954471,7943
"7944",-1185851.95568298,-3913044.39153526,1,2338093,7944
"7945",-801396.492632981,-3782033.79912579,1,1187593,7945
"7946",-1089738.08992048,-3906538.22216053,1,2281218,7946
"7947",-945419.423790942,-3862769.44636684,1,1896906,7947
"7948",-777441.95993525,-3717267.84035,1,618274,7948
"7949",-1258011.28874775,-3935815.98434684,1,2538049,7949
"7950",-873555.82569775,-3804509.65696579,1,1384949,7950
"7951",-633123.293805712,-3659008.05094895,1,106562,7951
"7952",-1383994.38663952,-4032817.05502474,1,3390423,7952
"7953",-999538.923589519,-3901806.46261526,1,2239923,7953
"7954",-1143857.58971906,-3887019.71403632,1,2109435,7954
"7955",-759402.126669058,-3756009.12162684,1,958935,7955
"7956",-855515.992431558,-3843546.67321421,1,1728210,7956
"7957",-687242.793604288,-3697749.33222579,1,446979,7957
"7958",-1311835.05357475,-3916297.47622263,1,2366267,7958
"7959",-1215721.18781225,-3896778.96809842,1,2194992,7959
"7960",-831265.72476225,-3765768.37568895,1,1044492,7960
"7961",-987709.524726442,-3940547.74389211,0.374458287158865,2580563,7961
"7962",-891595.658963942,-3882287.95449105,1,2068688,7962
"7963",-1131732.4558844,-3926056.73028474,1,2452676,7963
"7964",-747276.992834404,-3794750.40290368,0.374458287158865,1299576,7964
"7965",-1035618.5901219,-3867796.94088368,1,1940801,7965
"7966",-651163.127071904,-3736490.61350263,1,787701,7966
"7967",-723322.460136673,-3730280.17909947,1,732857,7967
"7968",-819436.325899173,-3817521.99571526,1,1499532,7968
"7969",-810268.541780288,-3846799.75790158,1,1756963,7969
"7970",-714154.676017788,-3672020.38969842,1,220688,7970
"7971",-954587.207909827,-3875781.78511632,1,2011275,7971
"7972",-1050701.07367233,-3919550.56091,1,2395750,7972
"7973",-1170769.47213256,-3900032.05278579,1,2223744,7973
"7974",-786314.009082558,-3769021.46037632,1,1073244,7974
"7975",-882427.874845058,-3856263.27699211,1,1839919,7975
"7976",-642291.077924596,-3710761.67097526,1,561531,7976
"7977",-942462.074075173,-3914818.80136474,1,2354516,7977
"7978",-1158940.07326948,-3939069.06903421,1,2566984,7978
"7979",-774484.610219481,-3807762.74165316,1,1413884,7979
"7980",-1062826.20750698,-3880809.27963316,1,2055109,7980
"7981",-678370.744456981,-3749502.95225211,1,902009,7981
"7982",-1302963.00442744,-3968051.09624895,1,2821297,7982
"7983",-918507.541377442,-3837040.50383947,1,1670797,7983
"7984",-1284923.17116125,-3909791.30684789,1,2309158,7984
"7985",-900467.70811125,-3778780.71443842,1,1158658,7985
"7986",-660330.911190788,-3689173.01805,1,371670,7986
"7987",-972627.041176019,-3893230.14843947,1,2164614,7987
"7988",-1068740.90693852,-3936703.18926158,1,2546489,7988
"7989",-1116649.97233398,-3878443.39986053,1,2034127,7989
"7990",-732194.509283981,-3747432.80745105,1,883627,7990
"7991",-828308.375046481,-3834674.62406684,1,1650302,7991
"7992",-696114.842751596,-3727914.29932684,1,712149,7992
"7993",-1321002.83769363,-3946462.44332368,1,2631436,7993
"7994",-1224888.97193113,-3888202.65392263,1,2119561,7994
"7995",-840433.508881135,-3757192.06151316,1,969061,7995
"7996",-960501.907341365,-3931971.42971632,1,2505255,7996
"7997",-864388.041578865,-3873711.64031526,1,1993380,7997
"7998",-1104820.5734709,-3917480.41610895,1,2377367,7998
"7999",-1008706.7077084,-3897961.90798474,1,2206092,7999
"8000",-1388430.41121317,-3985499.45957211,1,2974408,8000
"8001",-763838.151242711,-3708691.52617421,1,542920,8001
"8002",-1244407.48005521,-3926943.93519947,1,2460095,8002
"8003",-859952.017005212,-3795933.34279,1,1309595,8003
"8004",-787792.683940442,-3825211.10497632,1,1567239,8004
"8005",-932111.350069981,-3905946.75221737,1,2276551,8005
"8006",-835997.484307481,-3731167.38401421,1,740276,8006
"8007",-1184373.2808251,-3891455.73861,1,2148298,8007
"8008",-799917.817775096,-3760445.14620053,1,997798,8008
"8009",-896031.683537596,-3847686.96281632,1,1764473,8009
"8010",-655599.151645558,-3702185.35679947,1,486086,8010
"8011",-1256532.61388987,-3901214.99267211,1,2233854,8011
"8012",-872077.150839865,-3770204.40026263,1,1083354,8012
"8013",-727758.484710327,-3682666.84867526,1,314242,8013
"8014",-1190287.98025663,-3930197.01988684,1,2488878,8014
"8015",-805832.517206635,-3799186.42747737,1,1338378,8015
"8016",-1094174.11449413,-3871937.23048579,1,1977003,8016
"8017",-709718.651444135,-3740926.63807632,1,826503,8017
"8018",-781877.984508904,-3721408.12995211,1,654659,8018
"8019",-1262447.3133214,-3939956.27394895,1,2574434,8019
"8020",-877991.850271404,-3808945.68153947,1,1423934,8020
"8021",-637559.318379365,-3663148.34055105,1,142947,8021
"8022",-1370686.31291856,-3998216.06335,1,3086268,8022
"8023",-1082344.71563106,-3910974.24673421,1,2320243,8023
"8024",-1130253.78102652,-3904468.07735947,1,2262881,8024
"8025",-745798.317976519,-3773457.48495,1,1112381,8025
"8026",-841912.183739019,-3860699.30156579,1,1879056,8026
"8027",-673638.98491175,-3714901.96057737,1,597825,8027
"8028",-1298526.97985379,-3933450.10457421,1,2517112,8028
"8029",-914071.516803788,-3802439.51216474,1,1366612,8029
"8030",-817957.651041288,-3744179.72276368,1,854737,8030
"8031",-1001017.5984474,-3918959.09096684,1,2390718,8031
"8032",-904903.732684904,-3899440.58284263,1,2219443,8032
"8033",-1145336.26457694,-3943209.35863632,1,2603430,8033
"8034",-1049222.39881444,-3884949.56923526,1,2091555,8034
"8035",-1361518.52879967,-3972487.12082263,1,2860099,8035
"8036",-736926.268829211,-3695679.18742474,1,428611,8036
"8037",-1217495.59764171,-3914227.33142158,1,2348386,8037
"8038",-833040.134591712,-3782921.00404053,1,1195286,8038
"8039",-700846.602296827,-3676160.67930053,1,257133,8039
"8040",-940983.399217288,-3880217.80969,1,2050321,8040
"8041",-1037097.26497979,-3923986.58548368,1,2434796,8041
"8042",-772710.200390019,-3734420.46870158,1,769090,8042
"8043",-1253279.52920252,-3952968.61269842,1,2688865,8043
"8044",-868824.066152519,-3821958.02028895,1,1538365,8044
"8045",-1013142.73228206,-3865431.06111105,1,1920077,8045
"8046",-628687.269232058,-3734420.46870158,1,769577,8046
"8047",-1283444.49630337,-3894708.82329737,1,2176563,8047
"8048",-898989.033253365,-3763402.49591632,1,1023463,8048
"8049",-754966.102095404,-3676160.67930053,1,256950,8049
"8050",-851079.967857904,-3879922.07471842,0.374458287158865,2048025,8050
